Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Sky Cover,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated,day_of_year_sin,day_of_year_cos,hour_sin,hour_cos
0,1.0632681851423862,56,28,2,72,14.47080971022845,29.89120247198305,0,-0.3270710673216912,0.4997431497223008,-0.49643574743394714,0.8936763434867389
1,0.07832097139445451,70,27,1,18,5.874536280649872,29.959115040095163,36118,-0.9823615221933125,-0.607773488842037,-0.2672301689149316,-0.8909750918112502
0,1.141361257,52,17,2,86,0.0,29.823424226225644,0,-0.6450389427023714,-0.8195135603303387,0.24816717569111327,0.5219813705052541
1,0.07481607118652396,57,13,3,20,5.417442841300396,29.891371157884787,33910,-0.9039514184739552,-0.3776324744040794,-0.2894040049287505,-0.9324715217463974
1,0.9627791087703215,54,34,2,52,6.55779148390011,29.91821096655417,34379,-0.18478767798475887,-0.9507158151787158,-0.2629123141369456,-0.5313174470127899
1,0.3111707202465017,51,29,2,75,20.363777162193916,29.805704939666555,3264,-0.9587779972112441,-0.7852302394926574,-0.8838994825539243,0.8879457808989357
0,0.48852575605660087,47,30,4,86,0.0,30.009309750330882,209,0.46109010931931654,1.0,0.8154484930490801,0.5229712239463437
1,0.554499518198745,60,23,3,70,6.928802428356973,30.13055638049003,55,0.9445634981904101,0.9463607381496949,-0.9444996900954922,0.30584682800509466
0,0.840314029676347,61,28,2,90,13.095640585843134,30.098413876644784,0,0.99999073973619,-0.34941646944599414,-0.526628489913253,0.8577341631999146
0,0.7598956338505318,53,22,4,79,7.5251551366181655,30.138198054324924,165,0.5639042255577563,0.570280372131141,0.9215231691701776,0.3047652279268412
0,0.8092455252383484,49,26,3,76,6.260055361527837,30.289084043295052,5,0.2298508353874381,0.9712864438747643,0.2646236287236165,0.9086326858056181
1,0.3659009985381251,66,17,0,72,8.758482777105813,30.175450066012033,19916,-0.11529535571198223,0.8963782231970383,-0.24932318106418266,-0.9225924450703925
0,1.072241540686279,44,22,0,72,4.656746413097151,30.184253779825802,0,0.17738409336268554,1.0,0.2149164780787701,0.9502479196970771
0,1.141361257,63,33,2,75,21.39347466351429,29.85869293759053,0,0.904473442458981,-0.7737377818411766,0.23494434470851636,0.8983594827833327
1,0.6424581388631918,66,29,1,47,8.934458266449118,29.646233727527452,36580,-0.926527799312917,0.05488730129621204,-0.9026345291507245,-0.5560248516223791
0,0.8909449288746301,48,22,3,78,17.616488883345138,29.991074818827663,0,0.5254841175571485,1.0,-0.5348648500484479,0.9328971535476871
0,0.801222999559106,52,27,4,75,2.536239256841029,30.24412465904032,306,0.43320051807321835,1.0,0.8617758875501123,0.5179817560105342
1,0.4627719261708167,53,30,4,73,13.760776734330628,29.933731405121872,83,-0.16796845309468267,-0.991382271073097,0.8691502991763099,0.2578669786068526
1,0.8048254574108938,69,27,4,76,0.0,29.95496227946102,156,0.860854145193398,0.45119581535769604,0.9094051880264951,-0.24926893357868132
0,1.0298296500156303,74,27,1,81,15.401098104899575,29.85502128711196,475,-0.4587345663074485,0.5240783659006762,-0.5087169747074751,0.8521042975459174
0,1.141361257,66,22,0,78,5.812850141344684,30.1258041041465,470,-0.9702187818396096,-0.8946706261939639,-0.549241586309158,0.9175629260908402
1,0.08696521636017164,62,22,3,89,22.167352795846774,29.70329704778424,27964,-0.99999073973619,-0.5513956214294872,-0.257903884977508,-0.8682287566074348
0,1.1158966731121818,50,27,0,76,6.0960489449905095,29.819248031534812,102,-0.27049574478557414,-0.39600486189075534,0.20279345088453607,0.8742288653074421
1,0.5217771436289869,54,29,2,80,23.491014308901338,29.800278055063817,3449,0.36297979785740137,0.17570777275332528,-0.8794458848246498,0.30034851472782464
1,0.37753288204511415,78,22,2,81,20.410985625599107,29.773621064089912,0,-0.8745100087562794,-0.5820875709279532,-0.9659258262890684,-0.489340647399816
0,1.141361257,47,16,2,68,24.204393463762234,30.137902223625943,0,0.6565928514066958,0.7632867108030001,-0.5047813455497606,0.92454718720603
0,0.7660837935360145,51,17,4,93,5.574284881287607,29.94898172914273,124,-0.27866615823121976,0.8485732167548675,0.8821928162006808,0.4974034967893445
1,0.649330555480099,57,30,3,79,5.738731960971754,29.78049139805304,479,-0.14032255995217785,0.7690169608269972,0.894473633476923,-0.47544659344351253
0,0.7613811783939779,71,29,0,69,0.0,29.77268876258742,418,-0.1096261612635567,-0.5647916753957029,-0.5030764598004428,0.9423703504988151
0,0.7669269956558018,66,27,0,65,0.0,30.076400438597464,0,-0.8647073738033838,0.9274494516994035,-0.5229636087453262,0.4779210853767962
0,0.4336942758091108,53,33,4,77,4.978846297832697,30.102519408924792,116,-0.2865822008061134,0.7689163620867727,0.809588993413261,0.4665408520643129
1,0.6709456961761077,63,20,4,93,5.08600620372597,30.166406417556836,598,0.99999073973619,0.5862138998068883,0.7993372388876694,-0.2804899780208864
0,0.8328699802764988,58,29,4,78,0.0,30.107595496223002,46,-0.36304244967521265,1.0,-0.529740392300843,0.95784261102735
0,1.141361257,50,26,2,81,7.295023665722081,30.200754776247745,238,-0.6037846215074117,-0.7906851236359008,0.22161649347751652,0.907384878770936
0,0.8113729688554088,52,29,4,87,4.8616901258905045,30.320734259211033,69,0.7744667864782963,-0.2719034132001136,0.8529293190093389,0.473725767699063
1,0.6711325708614609,53,8,2,76,4.787220190208939,30.015991501555526,2302,-0.8808309750546175,-0.535989177442755,-0.853412163574743,0.260929815953211
1,0.1209232109344212,49,24,3,80,2.681463953507559,30.033484396793177,30974,0.9220760140735464,1.0,0.8650340470007992,-0.8973084248571541
0,1.141361257,49,32,2,62,2.656946175760883,29.78186019420981,94,0.9014179406594239,1.0,-0.5444437903066626,0.9626781409239183
1,0.7970061935058166,48,27,3,83,2.9774292303359484,30.268347237704738,90,-0.9831568834804905,0.39331976321477935,0.8872586615108113,0.24838490516845194
0,1.0731108837410643,46,32,3,72,5.833607218834198,30.059932653326,0,0.6757728278521352,0.9453421810566612,0.9025363622282515,0.9659258262890684
1,0.5372532457702965,58,29,2,57,0.0,30.006394252450125,3559,0.8691079882157221,-0.1549105102434149,0.9130718026945943,0.29330521975463175
1,0.05725345368169872,68,32,4,72,2.498166001682874,29.905159495285115,30701,-0.9020669833397158,0.14858929188344772,-0.2659126005231866,-0.8650055604018795
1,0.11214404730826727,61,22,4,81,0.0,29.921389292797272,32652,0.8842961086953008,0.4821281706420574,-0.22909285863436313,-0.903927380995274
0,0.41029048762550846,76,30,1,78,0.35500274815810445,29.981637687044863,27894,-0.7922970069980907,-0.8406465449869017,-0.9659258262890684,-0.4918590016418702
0,0.8315837829315292,62,29,3,87,16.15911735985165,30.080107827619816,482,0.8404077894250706,-0.7796111897738696,0.9299999524670967,-0.2500261728433399
1,0.09534246056347992,67,29,1,29,20.370371901298974,29.669927334438036,33047,-0.9250201326017008,-0.925837746045389,0.48697797387209707,-0.5439910579931897
0,1.1276323062797386,49,20,4,95,0.0,30.1200008286464,0,0.5221892151677847,1.0,0.8379937549463085,-0.22516571752092834
0,0.8960716586658641,69,28,0,66,8.001166591908502,30.017035053772126,0,-0.4971534886397705,0.734873336766239,0.8217787140732894,0.9352987290766966
0,0.14457126467678,62,31,1,41,15.031909196304039,29.748420141355766,441,0.9301521909725663,0.10020891860444187,-0.8676514991105726,-0.247624458667757
1,0.07096562689041949,56,29,3,77,0.18911810686199926,30.145221895585433,30720,0.9611618574283063,0.5145677843663066,0.5015781103526412,-0.8671218624087473
1,0.3355626939045394,77,8,1,74,3.437769543379998,29.800870927840066,3064,-0.9870649631843985,-0.04645242321824039,-0.8873097856520968,-0.529734123983883
1,0.16609875877483285,50,13,3,81,0.0,29.894339062569042,3348,0.8565505201564161,-0.26256033218645786,0.8512161169278084,-0.9073297741881078
1,0.35432628257204013,75,29,2,83,13.78220599945323,30.044690450307286,96,0.9146421659708021,-0.36649198805876615,-0.9659258262890684,-0.5215799377968586
1,0.0704142552394503,62,29,0,76,6.20881335224698,29.909617529149216,24399,0.8006688047741957,-0.8794700677549574,-0.2672556201691378,-0.8226539160758441
0,0.9889746783871939,56,34,2,81,2.7717844687078523,29.90069118259524,329,-0.21313334818460383,0.5212118994699738,0.2362376959028988,0.8676812700312665
0,0.8879704849585056,59,21,4,81,7.025120136311695,30.31553674862839,518,0.6673904580860848,0.9256838825090606,0.8618277848262426,-0.22892183919496858
0,0.8486086177792785,56,21,0,88,10.30178305492347,29.953037585908728,391,0.9075804359990178,0.24337090554964425,-0.551016834049541,0.9191938903080988
0,1.1351288403206554,61,27,2,84,8.725729239861039,29.951511766847712,152,-0.4581107762885644,-0.21727327161238913,-0.5465906303800311,0.9110832741548454
0,0.7439542184907002,52,30,2,87,21.383940520548002,29.87889106572345,364,-0.006910216043335804,0.2825228172181656,0.9251412052406505,0.5090125999160499
1,0.2899121082898486,63,29,4,70,0.01582713986051395,29.703790360312745,33552,0.7617922551226229,0.4695764703915109,-0.2737153284296232,-0.8806905774321911
0,1.0320191318746785,61,27,1,87,15.242589146813447,30.103122673890233,290,0.24553131311521642,-0.034660444557949255,-0.5148718240166862,0.9380926619029247
0,0.779659061360049,50,27,3,70,25.364318087990764,30.32756097970329,379,0.8808908561150623,1.0,0.8869688592488854,-0.2582304527522104
0,1.141361257,53,29,0,75,5.216194014917617,30.070351835127095,201,0.4436795859431292,0.33217004638858405,0.255770187663734,0.4815325245115371
0,1.089780519747325,65,28,3,70,14.847287315690707,29.86127828590007,141,-0.33566766680065896,0.6763968189519172,-0.51209378591547,0.9659258262890684
0,0.8220016185875278,50,27,2,85,5.49603158202885,30.102567994105705,58,-0.961703188841313,0.29046606402110353,0.25913083091908945,0.9385487305022849
1,0.12956298636009309,73,32,4,80,6.486188029257567,30.237278194416813,21278,-0.36998522322126226,0.8000280135695221,-0.2527663925293987,-0.882711123379074
0,0.974379326915242,69,34,1,74,16.832849441354455,30.02512663252417,0,0.31271851514502,-0.21090186404067957,-0.5349015114015303,0.9383863777856811
0,0.7670977821641933,78,19,2,56,5.77899148354332,29.618019825010165,309,0.8722339610209908,-0.40295690636940096,-0.4847371209256674,0.9037752373909366
1,0.43380057315002696,54,28,2,61,20.799140282023448,29.83863200173631,2130,-0.99999073973619,-0.21718319997578228,-0.9516093048961394,-0.2163525701934603
1,0.5271966172037807,58,30,2,80,24.461604246930484,30.031075440994968,3585,0.3033698450239262,0.9239610496701032,-0.9072231684422044,-0.5337490206330705
1,0.1138402551569555,57,30,1,51,7.115296309057333,29.84821191221249,36580,0.6714963050806674,-0.6606383915158663,-0.9602220665571756,-0.9659258262890684
0,1.0088591586746147,63,29,2,70,23.736780379320745,29.844857666286902,0,0.1491211064553764,0.8441743584893827,-0.5505549975560219,0.9231877139360293
1,0.458650883256141,68,27,2,51,22.513740055253457,29.854328318970992,4078,0.782444630017801,-0.6974192362835124,-0.931474575104704,-0.5326073412007118
1,0.4262267766765697,53,30,3,68,0.0,29.934572797959184,26788,-0.6809787483436769,0.5141387115099506,-0.9659258262890684,-0.4998050900390971
0,0.9347002363584587,53,34,2,83,17.719677555442317,29.926374469568227,0,0.9055942187386151,0.19342120695650084,0.23050306607196108,0.9134770001571135
1,0.5574993723007641,55,29,2,81,18.239746231410543,29.985165399983394,3230,-0.9093385051838946,0.6024885507734804,-0.9626161226198668,0.27930527901402374
0,1.1296444612309346,78,32,0,86,9.788825034140551,29.927667249572217,156,-0.9569491637519353,0.551665023521609,-0.5263785437958249,0.8892828874143602
1,0.677014375735607,55,27,4,92,7.262970212737372,29.910803215276733,176,0.8408898966328151,-0.49474346749162523,0.910872446738703,0.4657209212110084
0,0.9953518177706452,62,28,1,82,14.26675014481788,29.876045401882923,119,-0.19234225031429739,0.06590913978362925,0.8880630300875698,0.9659258262890684
1,0.050400916,76,14,0,68,9.637103800318718,29.925299259697244,33061,-0.004134195151426803,0.9140834221383132,0.49512454583811427,-0.47667821742367067
1,0.45456595370685426,57,30,3,79,18.635938158746665,29.838701521850613,383,0.7297969170981417,0.12364459930022192,0.9099651644579415,-0.49488996485708886
1,0.10311898509334858,60,27,1,77,10.231455237762127,29.91780289108112,30879,0.6547432221374977,-0.15236143477937808,0.4801996584604526,-0.9470876040712778
1,0.4181795201420724,58,24,3,84,10.241535095685816,29.961698502268714,541,0.8815017100093037,0.1909139556968391,0.9373599813971315,-0.48731671023088863
0,0.7348291383382604,58,20,0,49,0.14781680220170287,29.633046838362812,0,0.9377092631859076,-0.2869222415095434,-0.558932989239397,0.912938041123621
0,1.1387484373446564,65,29,2,72,15.19632243634288,30.145517026024436,358,-0.6976479979215988,0.40744744750770756,-0.5028868108609877,0.45476408459708173
0,0.8755903848986699,54,26,3,79,0.0,29.929334705791252,159,0.09641576940289763,-0.21282791448856675,-0.5347269566475032,0.9659258262890684
1,0.36113483683263353,66,27,4,83,0.0,29.70401634353118,2598,0.978921321527263,0.5267625266865359,-0.9280366464289689,0.2536631726127972
1,0.05740759921672321,73,29,3,26,6.474423563571592,30.02143854047245,33136,-0.9593804065246546,1.0,-0.3011088346249218,-0.8835910581771393
1,0.08204519727097809,65,29,1,75,0.8076040179226299,29.739628573549265,16026,-0.4133645194744635,-0.9320588431814284,0.4804142621790309,-0.4946987325132677
1,0.388238964438307,66,30,2,74,18.608539396740294,29.680673813805157,3135,0.8106785797399293,-0.9651904871151826,-0.9294235023430154,-0.439442577825766
1,0.0907048055230292,58,27,1,62,17.787539072047185,29.827739127678278,24847,-0.99999073973619,0.42352650108898615,-0.2358022981624417,-0.4809940904627511
1,0.5694151218019019,60,27,3,82,6.068325164893176,30.05615733832443,278,0.8825897796038312,0.8311048759705603,-0.9049832430198882,-0.2559304913045827
1,0.34630794496319495,53,23,1,77,4.9959297640870215,30.013513735181903,475,0.4080559676449417,-0.4204996764874156,0.8934371619969095,-0.21877946311783117
1,0.29890996859307783,68,29,1,57,19.019345810330737,29.91307045685273,10944,0.851754748380812,-0.9382685514732412,-0.9659258262890684,0.23601793019061304
1,0.1848183379850694,49,15,4,53,0.7776338190587729,30.244015957757732,30905,-0.7457227912083927,1.0,0.5033553818865049,-0.9025005000848495
1,0.5776997518199702,57,22,4,85,9.213155169387143,30.029444279345178,5940,0.46048530529614995,0.9569655967256195,0.9659258262890684,-0.2394697617693877
0,0.7375199267960615,52,30,0,83,0.0,29.96051890361441,151,0.89961373925062,0.9628268618041165,0.8821493201832563,0.5126975434265788
1,0.21417609724862047,57,29,4,68,2.9473352149434873,30.05785032794888,10414,0.8258527454641342,-0.3986036487036852,-0.3093929158135403,-0.8555129162074461
1,0.46293892448712926,71,33,3,65,0.2361690448890072,29.938502751937186,180,0.8201486894030223,0.509068735303897,0.954354512457853,0.9036763461397573
0,0.8068261747631251,77,30,0,34,4.777217998119264,29.874107607425287,0,0.17917657648301788,0.46304907349211427,0.8403799711602689,0.8946053814045642
1,0.12040050505086203,65,31,1,68,4.8110938655564235,29.91505986840913,31187,0.20650985171007546,-0.5304894685299852,-0.28464073648646443,-0.9416442272393968
1,0.2968023619346347,54,27,2,63,6.916200909414392,30.080712934004676,23067,-0.99999073973619,0.29430047928413644,0.9401469000162276,-0.9080526790417793
1,0.09211168792894037,66,21,3,64,16.285339506635644,29.896152499084295,25088,0.6137677926984187,-0.23884218320271378,-0.22133228946305905,-0.8590844320622868
1,0.3604455669770745,63,28,1,68,19.50095470051312,30.042651154701712,211,0.03433070972353382,-0.4437022583362646,-0.8866220361227453,-0.27770770218812607
0,1.141361257,60,26,3,66,0.0,30.132032642642546,0,0.8033069965720462,0.9502634608082592,-0.5278540115468678,0.9057727691428735
1,0.12101999457906536,56,30,4,64,9.53306652134992,29.95251125081497,23399,-0.9138562976429248,-0.902780411351649,-0.28157179406046584,-0.8965208266097179
1,0.14675625527665848,64,27,4,60,19.88558404580665,29.851804100781013,29210,0.4379790046739025,-0.8493505072077584,0.5211551108938678,-0.49013364127117803
0,0.8024505549809706,53,27,1,71,12.539463253546856,30.11725615595899,0,0.19741514093752707,-0.21299404647754766,0.2196679009799995,0.9306844575161373
0,0.7714011583836127,66,33,1,88,18.14062796104644,29.702907693630923,933,0.06013823646686006,-0.6979302754522513,-0.5270836996912183,0.9141722411811545
0,1.141361257,55,8,2,80,16.66946044686139,30.08811752147679,185,0.21273687259654314,-0.269624606482083,0.26464097427815175,0.8530043014979486
1,0.06307615606648569,66,27,3,82,9.815909452386247,29.84578578610298,35465,0.9516504840319635,-0.8606176039218246,-0.2777395228078052,-0.8925866487623394
1,0.4871017421872215,73,30,0,36,6.268988712923829,30.012256433797177,20132,0.8767853138649466,0.7719288865877261,0.9659258262890684,-0.9181211372580709
1,0.15842865746641244,64,7,4,81,10.87171772978775,30.10527637899577,33347,0.424081682332634,0.2998293055339102,-0.26891875529040105,-0.9544542344603518
1,0.060671496513191675,57,21,1,83,7.397317828909037,29.908065050412933,33259,0.9222213081306959,-0.7539788517181751,-0.27449787619664184,-0.9284584796273706
1,0.31622782413441275,61,29,2,79,13.06522858835122,29.81089313603287,137,-0.9867241229187005,-0.23666881734696443,-0.8687945710581955,0.23732017957634466
